,text,rating,date,category,source
210,this game is literally just how much money are you willing to throw at us if you want to play more than 3 games because after 3 games you go against people who spend money or are pulling elixir out of god knows where if they fixed this and removed more of the p2w features I would play more than 3 games per day EDIT: since the new update things have got a lot better,3,2025-11-25 13:39:38,Play_Store_Updates,Google_Play
211,this game only knows how to suck money from you 🤣 🤣,1,2025-11-25 13:38:02,Play_Store_Updates,Google_Play
212,"It's clash, do I have to elaborate further?",5,2025-11-25 13:33:32,Play_Store_Updates,Google_Play
213,"Good game. Please try to keep this game as free as possible to decrease discrimination between players. 😀 . Give a good working team to this game, it's one of the signature game of Supercell. Hope that you will flourish this game.",5,2025-11-25 13:31:11,Play_Store_Updates,Google_Play
214,Supercell can l ask why this game is not support in my County While it has a lot of players in Iran,5,2025-11-25 13:30:29,Play_Store_Updates,Google_Play
215,"new update ruined it for me, spent ALOT!!! of time and money on this game and new update just made it whack.. cheers",1,2025-11-25 13:28:21,Play_Store_Updates,Google_Play
216,no good,4,2025-11-25 13:28:07,Play_Store_Updates,Google_Play
217,Nice update 🤡,1,2025-11-25 13:27:03,Play_Store_Updates,Google_Play
218,far too pay to win if you are not prepared to spend a bunch of your hard earned money don't get it,1,2025-11-25 13:25:02,Play_Store_Updates,Google_Play
219,superb,5,2025-11-25 13:23:42,Play_Store_Updates,Google_Play
220,good strategy game.,5,2025-11-25 13:21:35,Play_Store_Updates,Google_Play
221,bad update,1,2025-11-25 13:19:32,Play_Store_Updates,Google_Play
222,fire game,5,2025-11-25 13:18:36,Play_Store_Updates,Google_Play
223,latest update broke the game. more p2w now,1,2025-11-25 13:18:14,Play_Store_Updates,Google_Play
224,"not balanced at all,prince is too strong also not a f2p game",1,2025-11-25 13:17:15,Play_Store_Updates,Google_Play
225,Clash royale is a very awesome game,5,2025-11-25 13:17:02,Play_Store_Updates,Google_Play
226,not bad not good,3,2025-11-25 13:16:38,Play_Store_Updates,Google_Play
227,now this game is not worth Playing,1,2025-11-25 13:15:55,Play_Store_Updates,Google_Play
228,"the newest update was one of the worst things this game has ever done. ive been playing for 9 years, ive seen everything with this game. introduction to champions, evolutions, level 15 has all made this game impossible to play as a free to play player. ive put good money just to compete but now after this horrible update i have to pay more, losing all my wild cards i had been saving for years and giving me gems? on top of that welcome to another step of bs with level 16. Im done with this game.",1,2025-11-25 13:15:54,Play_Store_Updates,Google_Play
229,not worth your time devs will rug pull you sooner or later,1,2025-11-25 13:15:45,Play_Store_Updates,Google_Play
230,good game but it slowly became play to win after evo cards,4,2025-11-25 13:15:44,Play_Store_Updates,Google_Play
231,"Clash Royale keeps lowering its own standards. Level 16? Such an obvious cash-grab. They haven’t even finished Evolution cards and now we get Hero cards? And chest rewards are worse than ever. If you want to climb the ladder, you’d better bring your wallet. Supercell clearly doesn’t care about managing this game anymore. New Evolutions launch overpowered, then get nerfed once free-to-play players finally get them. No need to be this shameless. Whoever wants to keep playing, go ahead. I’m done.",1,2025-11-25 13:15:35,Play_Store_Updates,Google_Play
232,love this game and fell in love instantly,5,2025-11-25 13:15:32,Play_Store_Updates,Google_Play
233,great game mini pekka iconic to the game needs a EVO tho,4,2025-11-25 13:14:54,Play_Store_Updates,Google_Play
234,pretty fun ngl,5,2025-11-25 13:13:12,Play_Store_Updates,Google_Play
235,"I have seen my fair share of bad updates and greedy companies but this is BYFAR the WORST update I have EVER seen. This game is in a bad state right now because the devs have just stopped development half-way on old features (like card masteries or tournaments) and instead added things like heroes (which are game breaking and not f2p friendly). They also removed elite wild cards and turned them into gems, which would be fine IF the conversion rate wasn't 20:1! Look at r/cr if u want more info",1,2025-11-25 13:12:07,Play_Store_Updates,Google_Play
236,"Great, you have done it again. Great job as making everyone believe that an update will improve so much. Great job making it harder to progress. Great job making everything expensive. Great job at making almost everyone who plays this game give you more money because you all are money hungry. You don't really care for the players. You all just want to squeeze out as much money as you can from the players, milking this game for what it has left just to make the game dead.",1,2025-11-25 13:10:52,Play_Store_Updates,Google_Play
237,THIS IS THE BEST GAME EVER IVE BEEN PLAYING IT FOR 4 YEARS NOW AND I HVNT FOUND A BETTER GAME. BUT there is no evo prince so thats why im giving it a 4 star,4,2025-11-25 13:08:00,Play_Store_Updates,Google_Play
238,Love LUCKY07,5,2025-11-25 13:06:30,Play_Store_Updates,Google_Play
239,great game overall but I do have a few complaints first: why did supercell remove ranked?it was certainly more enjoyable then the new tactics game mode and now you have to get 15000 trophies to unlock ranked and this makes the game alot more competitive rather than casual second: it is actually extremely difficult to get 6 Evo shards for one card especially if you are above 9000 trophies since ladder is so difficult and because of this you can't complete the Royal pass Thanks,4,2025-11-25 13:06:23,Play_Store_Updates,Google_Play
240,awful update,1,2025-11-25 13:05:42,Play_Store_Updates,Google_Play
241,Each updates comes with new greedy practices. You won't have access to new troops as they are paywalled. Not worth to play.,1,2025-11-25 13:05:00,Play_Store_Updates,Google_Play
242,so fun,5,2025-11-25 13:04:59,Play_Store_Updates,Google_Play
243,Evo uninstall,2,2025-11-25 13:03:59,Play_Store_Updates,Google_Play
244,this game is so much fun,3,2025-11-25 13:01:06,Play_Store_Updates,Google_Play
245,"bro Supercell killed this game by introducing Evo and hero, also making it P2W first then next season P2L🥀💔",3,2025-11-25 13:00:25,Play_Store_Updates,Google_Play
246,Its a fun game to play when ur bored and want to test your thinking.,5,2025-11-25 12:57:05,Play_Store_Updates,Google_Play
247,can't install,1,2025-11-25 12:53:45,Play_Store_Updates,Google_Play
248,1 star gone cos of pay to win kids. they are annoying,4,2025-11-25 12:52:12,Play_Store_Updates,Google_Play
249,The GOAT,5,2025-11-25 12:51:14,Play_Store_Updates,Google_Play
250,10/10!,5,2025-11-25 12:51:14,Play_Store_Updates,Google_Play
251,so fun so fun,5,2025-11-25 12:50:50,Play_Store_Updates,Google_Play
252,delete mega knight,1,2025-11-25 12:50:50,Play_Store_Updates,Google_Play
253,Very Very good,5,2025-11-25 12:48:37,Play_Store_Updates,Google_Play
254,"Don't bother downloading this game, it isn't what it used to be. Super Cell is a sell out company more worried about money than a quality game, while optional without spending you are basically doomed to fail and it's insanely repetitive. New players get 0 new content, free to play get 0 new content, it's a cash grab with bad graphics and poor adaptive potential for casual players or people who want to be good without breaking the bank.",1,2025-11-25 12:46:51,Play_Store_Updates,Google_Play
255,Fun but super ptw,1,2025-11-25 12:45:34,Play_Store_Updates,Google_Play
256,بی نظیر ولی خیلی نت توش ضعیفه و فیلتر شکن میخواد,4,2025-11-25 12:45:03,Play_Store_Updates,Google_Play
257,"if I could rate this game lower, I would. the company behind this game is the embodiment of greed, they will starve surrounded by gold.",1,2025-11-25 12:44:47,Play_Store_Updates,Google_Play
258,im done with this game,1,2025-11-25 12:43:44,Play_Store_Updates,Google_Play
259,pay to win bs supercell you're greedy and don't care about the player base,1,2025-11-25 12:42:51,Play_Store_Updates,Google_Play
260,"you remove all the fun from the game with your updates. one update and i lose the progress i have built after 5 years, now i am done with this game",1,2025-11-25 12:41:00,Play_Store_Updates,Google_Play
261,it's pretty good 👍,5,2025-11-25 12:40:15,Play_Store_Updates,Google_Play
262,"Its honestly a very fun and addicting game, unless you are back to the start of the arena for the fifth time and don't get anything very good out of chests. funny that i got 1 archer from a silver chest though",3,2025-11-25 12:38:53,Play_Store_Updates,Google_Play
263,lvl 16 is totally unnecessary. it just ruined the game for f2p players . I almost maxed my account after 9 years now I'm back to square 1,1,2025-11-25 12:38:33,Play_Store_Updates,Google_Play
264,too play to win,1,2025-11-25 12:38:19,Play_Store_Updates,Google_Play
265,p2w bro,5,2025-11-25 12:35:19,Play_Store_Updates,Google_Play
266,p2w but overall the grind is enjoyable,4,2025-11-25 12:33:51,Play_Store_Updates,Google_Play
267,"this game is addictively fun, or was. ever since the new update with heroes, level 16, and more, the game feels dead. you face over leveled decks nonstop, and it seems like they keep every overpowered card buffed, and nerf the balanced ones. this game isnt fun unless you play no skill or P2W. definitely NOT suitable for F2P players.",2,2025-11-25 12:32:06,Play_Store_Updates,Google_Play
268,long tutorial thats not skipable,1,2025-11-25 12:30:20,Play_Store_Updates,Google_Play
269,nerf miner,5,2025-11-25 12:29:48,Play_Store_Updates,Google_Play
270,worst pay to win game ever,1,2025-11-25 12:29:26,Play_Store_Updates,Google_Play
271,Good core gameplay but extremely p2w,1,2025-11-25 12:28:03,Play_Store_Updates,Google_Play
272,amazing game fun to play and makes me think three steps ahead by far best supercell game ever,5,2025-11-25 12:26:17,Play_Store_Updates,Google_Play
273,MEGA KNIIIGHT,5,2025-11-25 12:25:25,Play_Store_Updates,Google_Play
274,best mobile game around forever but too greedy of a company has it in such a terrible pay to win state I deleted it and won't return,2,2025-11-25 12:24:14,Play_Store_Updates,Google_Play
275,I just started and I'm getting too addicted like meth,5,2025-11-25 12:23:38,Play_Store_Updates,Google_Play
276,New update is the worst ever so many elite cards 🤮🤮🤮 the gov should look in to the money they are making,1,2025-11-25 12:23:24,Play_Store_Updates,Google_Play
277,An excellent game,5,2025-11-25 12:23:18,Play_Store_Updates,Google_Play
278,Dogwater,1,2025-11-25 12:22:10,Play_Store_Updates,Google_Play
279,good 👍,5,2025-11-25 12:19:38,Play_Store_Updates,Google_Play
280,why after the hero update i can't login to this game anymore. Always stuck at loading screen,1,2025-11-25 12:19:26,Play_Store_Updates,Google_Play
281,Good game but Evo Megaknight not strong enough and miner too OP,4,2025-11-25 12:16:05,Play_Store_Updates,Google_Play
282,Das spiel ist gut,5,2025-11-25 12:15:45,Play_Store_Updates,Google_Play
283,This update made the game way worse. not fun playing it anymore. If some things are good maybe try not changing them next time. The game now is heavy pay to win. The matchmaking is awful. I don't want to spend my time playing against overleveled players who constantly spam emojis.,1,2025-11-25 12:15:21,Play_Store_Updates,Google_Play
284,I played for 9 years and uninstalled because of this trash update. The game used to be fun - now they are making it harder to level without spending money.,1,2025-11-25 12:13:45,Play_Store_Updates,Google_Play
285,"I used to play on a different device and loved it! When I switched to android 9 years ago I had to start over. I got a little salty about losing my two years of progress, so I quit before I finished the tutorial. I recently redownloaded it, but im stuck replaying the last training match over and over. kinda unplayable, and needs to be addressed, especially if this is b anything that someone else has dealt with too",1,2025-11-25 12:13:32,Play_Store_Updates,Google_Play
